date,value
1900-07-01T00:00:00,26.8
1901-07-01T00:00:00,27.5
1902-07-01T00:00:00,25.4
1904-07-01T00:00:00,24.1
1905-07-01T00:00:00,25.3
1906-07-01T00:00:00,24.299999999999997
1907-07-01T00:00:00,25.2
1908-07-01T00:00:00,26.8
1909-07-01T00:00:00,23.450000000000003
1910-07-01T00:00:00,25.45
1911-07-01T00:00:00,25.8
1912-07-01T00:00:00,24.299999999999997
1913-07-01T00:00:00,25.05
1914-07-01T00:00:00,24.5
1915-07-01T00:00:00,24.1
1916-07-01T00:00:00,24.9
1917-07-01T00:00:00,24.4
1918-07-01T00:00:00,23.6
1919-07-01T00:00:00,24.3
1920-07-01T00:00:00,23.75
1921-07-01T00:00:00,26.049999999999997
1922-07-01T00:00:00,24.0
1923-07-01T00:00:00,23.1
1924-07-01T00:00:00,23.299999999999997
1925-07-01T00:00:00,24.45
1926-07-01T00:00:00,24.3
1927-07-01T00:00:00,24.0
1928-07-01T00:00:00,25.200000000000003
1929-07-01T00:00:00,24.15
1930-07-01T00:00:00,25.8
1931-07-01T00:00:00,26.450000000000003
1932-07-01T00:00:00,24.95
1933-07-01T00:00:00,24.1
1934-07-01T00:00:00,26.25
1935-07-01T00:00:00,25.1
1936-07-01T00:00:00,24.8
1937-07-01T00:00:00,24.7
1938-07-01T00:00:00,25.35
1939-07-01T00:00:00,24.4
1940-07-01T00:00:00,24.65
1941-07-01T00:00:00,24.75
1942-07-01T00:00:00,25.55
1943-07-01T00:00:00,24.8
1944-07-01T00:00:00,25.6
1945-07-01T00:00:00,24.3
1946-07-01T00:00:00,23.4
1947-07-01T00:00:00,23.9
1948-07-01T00:00:00,25.0
1949-07-01T00:00:00,27.0
1950-07-01T00:00:00,24.0
1951-07-01T00:00:00,24.950000000000003
1952-07-01T00:00:00,26.366666666666664
1953-07-01T00:00:00,25.166666666666668
1954-07-01T00:00:00,24.733333333333334
1955-07-01T00:00:00,27.166666666666668
1956-07-01T00:00:00,23.8
1957-07-01T00:00:00,25.03333333333333
1958-07-01T00:00:00,25.666666666666668
1959-07-01T00:00:00,24.799999999999997
1960-07-01T00:00:00,23.600000000000005
1961-07-01T00:00:00,24.833333333333332
1962-07-01T00:00:00,22.9
1963-07-01T00:00:00,24.666666666666668
1964-07-01T00:00:00,24.76666666666667
1965-07-01T00:00:00,24.633333333333336
1966-07-01T00:00:00,25.5
1967-07-01T00:00:00,23.633333333333336
1968-07-01T00:00:00,24.55
1969-07-01T00:00:00,24.2
1970-07-01T00:00:00,24.2
1971-07-01T00:00:00,24.25
1972-07-01T00:00:00,24.65
1973-07-01T00:00:00,25.15
1974-07-01T00:00:00,24.5
1975-07-01T00:00:00,24.2
1976-07-01T00:00:00,24.45
1977-07-01T00:00:00,26.05
1978-07-01T00:00:00,24.299999999999997
1979-07-01T00:00:00,24.05
1980-07-01T00:00:00,26.05
1981-07-01T00:00:00,25.4
1982-07-01T00:00:00,25.3
1983-07-01T00:00:00,25.9
1984-07-01T00:00:00,24.6
1985-07-01T00:00:00,25.0
1986-07-01T00:00:00,25.7
1987-07-01T00:00:00,26.9
1988-07-01T00:00:00,26.700000000000003
1989-07-01T00:00:00,24.700000000000003
1990-07-01T00:00:00,25.85
1991-07-01T00:00:00,25.9
1992-07-01T00:00:00,24.9
1993-07-01T00:00:00,26.4
1994-07-01T00:00:00,25.9
1995-07-01T00:00:00,26.3
1996-07-01T00:00:00,23.6
1997-07-01T00:00:00,25.1
1998-07-01T00:00:00,24.5
1999-07-01T00:00:00,26.4
2000-07-01T00:00:00,22.799999999999997
2001-07-01T00:00:00,23.1
2002-07-01T00:00:00,25.8
2003-07-01T00:00:00,25.0
2004-07-01T00:00:00,24.7
2005-07-01T00:00:00,25.7
2006-07-01T00:00:00,26.5
2007-07-01T00:00:00,24.8
2008-07-01T00:00:00,26.1
2009-07-01T00:00:00,24.1
2010-07-01T00:00:00,27.2
2011-07-01T00:00:00,27.8
2012-07-01T00:00:00,27.3
2013-07-01T00:00:00,26.3
2014-07-01T00:00:00,24.8
2015-07-01T00:00:00,25.3
2016-07-01T00:00:00,26.6
2017-07-01T00:00:00,25.9
